file_id,user_id,subforum_id,num_contexts,label,texts,group
14037160_1,579024,1387,0,noHate,Thank you .,train
14047521_1,577693,1388,0,noHate,Your right .,train
14047521_4,577693,1388,0,hate,They are both cultural threats,train
14063020_1,577015,1383,0,noHate,Acts of racism in Ireland show short memories of Irish everywhere Read more : Acts of racism in Ireland show short memories of Irish everywhere | Irish News | IrishCentral Follow us : @IrishCentral on Twitter | IrishCentral on Facebook,train
14078237_1,581367,1383,0,hate,"If this stupid brown savages would stop slaughtering animals or worshipping them ( like they do in India ) , maybe they would n't be starving and so poor .",train
14078237_2,581367,1383,0,hate,No wonder this races achieve nothing .,train
14080436_1,597827,1383,1,hate,"This savage has n't moved on from 300 years ago where her ancestors used to cook their enemies in cauldrons , ghastly people .",train
14081124_1,574445,1381,0,hate,I'm not running and giving it to the muds .,train
14086659_2,598171,1381,0,noHate,That could be cool !,train
14088263_1,577767,1381,0,hate,"...mating with other mulattos would be ideal , but since there are n't huge numbers of mulatto children compared to those of Whites or blacks I 'd rather see them up with blacks so that White bloodlines stay intact .",train
14092208_1,573898,1381,0,noHate,"I'm not in the Chicago area , but I do know some people in the Chicago area .",train
14092376_2,575206,1381,0,noHate,That 's all I ever see on the morning news .,train
14095048_1,577427,1381,0,hate,"So do I. The small dogs like those maltese and things we call stoep kakkers , because all they are good for is leaving turds on your stoop .",train
14095164_1,590239,1381,0,noHate,"Welcome, this is the greatest site to meet like minded white folks like yourself from all over the world .",train
14095164_2,590239,1381,0,hate,"I too am from cali , but moved out to utah to get away from all the filth .",train
14097245_1,585390,1381,0,noHate,"I want to have 3 children ! 2 girls and 1 boy but the hardest part now is i got to try and find someone to make them with , but so far no luck",test
14098819_1,599062,1381,0,noHate,In my opinion this whole gay thing is fashionable now because of the media who constantly force it down your throat .,train
14099274_2,599102,1381,0,noHate,Good luck on the magneto-hyperdrive .,train
14101580_1,575777,1381,0,noHate,"Thanks for the plug John , closest group of NA to Kansas City I know of are some of us in Omaha and the St Louis Unit .",train
14102434_1,599464,1381,3,hate,i live near albany but i could hang out with u if u want we could beat upsome unpure infidels if you would like,train
14103080_3,599107,1381,0,noHate,LOL,train
14106511_1,599981,1381,0,noHate,looking for sisters and brothers to hang out with get to know ...... cant semm to find in in this area ?,train
14106536_3,599986,1381,0,noHate,I am defiantly intrested in maybe hanging out sometime .,train
14266243_3,572210,1380,0,noHate,Also lots of bear .,train
14279826_1,576945,1380,0,hate,"Although many have asked us to put it aside in politics , this thread is for all those who see where HATE FITS IN and why WE NEED THE HATE WAVE TO CONTINUE .",test
14279851_1,605466,1380,0,noHate,Hi i have not been on here in ages .,test
14407209_1,572212,1375,0,hate,"Most white girls are taught and brainwashed to love black guys , only way is to properly educate them and show them what savages they truly are .",test
14414529_1,573536,1375,0,noHate,And some people say that the Klan is n't doing anything today to make a difference .,test
14664974_2,614322,1371,0,hate,"About the Chinese , those who remain in their own country are good , those who become illegal immigrants in white nations are bad .",test
14673299_1,579196,1371,0,hate,The majority of them are as stupid as real Negroes .,test
14673299_2,579196,1371,0,hate,"I do not think anyone looks up to white Negroes , just the black ones and then they become wiggers .",test
14677304_2,578717,1371,0,hate,"Africans are tall , thin and lanky and pretty ugly beasts . ... and I 'm just being kind .",test
30404456_1,577669,1388,0,hate,Nearly everything if not all acts that the liberals carry out damage this nation and our people .,test
30416132_3,582193,1362,0,noHate,"Here are the CDs I want to sell : Beethoven : Symphonies Nos. 5 & 7 - Kleiber Beethoven : Symphony No. 9 - Furtwangler Bruckner : Symphony No. 9 - Furtwangler Handel : Music for the Royal Fireworks ; Water Music - Marriner Howard Hanson : Orchestral Works - Schermerhorn J.S. Bach : Great Organ Works - Hurford Norwegian Classical Favorites - Engeset The Best of Baroque Music - Edlinger Twilight of the Gods : The Essential Wagner Collection - Dorati , Karajan , Sinopoli , Bohm , Gerdes , Kubelik Most of these were recommended by fellow Stormfronters .",test
30421625_2,736708,1396,0,noHate,"The people running SA into the ground , want to wipe them all out .",test
30560666_1,572146,1359,0,noHate,"Or just stay the hell away from cheap , crap ar15s when you can get a damn reliable plinker for $ 700 brand new ......",test
30598336_1,575642,1359,0,noHate,"Border fence , what border fence ?",test
30741799_1,625728,1354,1,hate,Wasn't there something like a big bang in which a burrito exploded and all the beans flew everywhere and started reproducing exponentially ?,test
31711132_11,586614,1363,0,noHate,"www.sjca.edu St. John 's College , Santa Fe , N.M.",test
31711324_1,589349,1363,0,hate,"agreed, there is no reason to make genocide of other races as long as they are in another country and have nothing to do with our affairs !",test
31716587_2,573776,1363,0,noHate,You are joining a unit that is famous for its great spirit and effectiveness at awakening our kinsmen .,test
33045538_3,580141,1347,0,hate,Apparently the Jews ca n't take it when the truth is spoken about them .,test
12834278_3,572066,1346,0,hate,Click below for a FREE download of a colorfully illustrated 132 page e-book on the Zionist-engineered INTENTIONAL destruction of Western civilization .,train
12834278_5,572066,1346,0,noHate,"Booklet updated on Dec. 9th , 2013 .",train
12834278_9,572066,1346,0,noHate,Thank you in advance. : ) Download the youtube `` description box '' info text file below @ http://www.mediafire.com/download/gxv2b33v37la6pz/Booklet % 20Description % 20Box % 20Info.txt,train
12835050_1,572385,1346,0,hate,"I'm insulted by how stupid the Jews think we are until I see what they see by reading the posts amongst our so-called , `` Awakened Brethren . ''",train
12845228_1,575083,1396,0,hate,"I know one thing , no white should ever give one nickel or a second thought to Africa for they have repaid good with evil .",train
12846163_1,575514,1396,0,noHate,I'm looking to study at a college in South Africa later in my life .,train
12854553_2,572066,1346,0,noHate,See the new thread @ https : //www.stormfront.org/forum/t989503/,test
12856823_1,572247,1346,0,hate,The majority of the people in these photos are more of the threat to America than to the Ukraine in my opinion .,train
12857105_1,572893,1346,0,noHate,Wow Is there some hope for the Negro race ?,train
12857105_2,572893,1346,0,noHate,It would be nice to see Negro leaders like that take charge and lead their people home .,train
12874777_2,577459,1347,0,hate,The non white homelands have so much trash and crime in them that non whites mainly choose to stay away .,train
12875712_1,572256,1347,0,hate,"Absolutely, whenever i see a dirty white coon with dreadlocks i get the urge to grab him by his flea blanket head and head butt him senseless",train
12882685_3,577765,1345,0,hate,"Traitors are pathetic ignorant fools , and negroes are fools because they are starting to literally bite the hands that feed them .",train
12883891_1,577873,1345,0,noHate,the father said on the news this morning the church has already told him they would appel the verdict and if they lost again they would just file bankruptcy and he wouldnt see a dime !,train
12960799_4,575076,1345,0,hate,May the wigger sister and parents be haunted by her death for the rest of their lives as it is in effect by their hands and actions that their sister and daughter was murdered by this beast .,train
12960799_5,575076,1345,0,noHate,They should be tried for being accessories to murder !!!!!!!!!!!!,train
13117052_1,572234,1345,5,hate,The media wants to bury the story because they care more about homo killers not getting their sick fetish for young boys fufilled .,test
13117052_2,572234,1345,5,hate,They aught be ashamed of themselves for covering up or downplaying the story about these predators .,train
13164372_3,578125,1345,11,hate,"Except , of course , for those that pander to the filthy sons and daughters of Satan like ' ol Sandra here .",test
13164372_4,578125,1345,11,noHate,What a pathetic loser b ! tch ! : goof,train
13165044_2,576954,1345,0,hate,What typical brainwashed liberal lemming .,train
13285989_2,573347,1345,22,hate,Then we will see who is afraid to leave thier homes after dark or venture into the wrong ' hood .,test
13286209_1,576832,1345,0,hate,"Unfortunately I have n't kept up with this maddening story , but have hate crime charges been filed against these black apes ?",train
13286209_2,576832,1345,0,noHate,I mean they intentionally chose this house knowing there were white people living there .,test
13385655_1,572127,1345,0,hate,The doctors of ju-ju and voodoo seem to have left their mud huts and moved into office buildings built by White people in cities built by White people .,train
13385655_2,572127,1345,0,noHate,Now there 's a medical advancement to think about .,train
13449160_3,575384,1347,0,noHate,Pure .,test
13452111_1,582279,1347,0,noHate,We do need to stop judging each other and get o line for an hour and go do something `` positive '' in our area.Lets talk solution not petty diferences .,train
13458586_1,575087,1347,0,noHate,YouTube - Fight At Chuck E. Cheese In California !,train
13461245_1,582330,1347,0,hate,More negro savagery : YouTube - Detroit : 3 Black Males Murder pregnant white woman .,train
13462083_1,573169,1346,0,hate,The islamic disease is even more dangerous than the more obvious black or yellow disease .,test
13462083_2,573169,1346,0,noHate,Those islamic disease tend to mimic Whites or copy White concepts in various forms and many of them are light skin and even looked like Whites .,train
13464792_2,575998,1347,0,noHate,Never date outside your race Someone on this site has it on their posts,train
13468824_2,575539,1346,0,noHate,This is the main logo when you sign on to their website,train
13469029_2,575539,1346,0,noHate,Construction Workers React to `` Wrecking Ball '' - YouTube,train
13470937_4,576661,1346,0,noHate,Gatsby Coram & Stoney Westmoreland - FedEx Commercial `` Vacation at home '' - YouTube,train
13478626_1,572408,1346,0,hate,"It's probably a combination of the sexual tastes of homosexuals ( toward the adolescent ) in the agency , and the racial agenda of liberals in the agency .",train
13479789_2,572128,1345,0,noHate,"No matter how many times I browse through it , its impact does n't lessen .",train
13482336_2,584973,1346,0,noHate,Then your gonna see what hell is like .,train
13485729_1,572087,1395,0,hate,Ukraine needs to rid itself of these Jewish Oligarchs .,train
13485729_2,572087,1395,0,hate,"They have no allegiance to Ukraine , their allegiance is to their god of money , power and the eternal enslavement of the hated goyim .",train
13489748_1,572043,1395,0,noHate,"No, it`s untrue .",train
13489748_9,572043,1395,0,noHate,Such is the sign of our time ...,train
13501184_1,577766,1345,0,hate,Angry sheboon trashes liquor store .,train
13503199_5,575848,1345,0,noHate,EdgefieldDaily.com l Wanted Sex Offender,train
13504486_1,573278,1345,0,noHate,"2-Year-Old Dies Of Rape , Mammy 's Boonfren ' Charged - NNN Reporters Newsroom Forum Dekalb 2-Year-Old Dead ; Caregiver Charged Police Say Child Was Abused POSTED : 10 : 41 pm EDT October 2 , 2010 UPDATED : 11 : 51 pm EDT October 3 , 2010 Dekalb 2-Year-Old Dead ; Caregiver Charged - DeKalb County Headlines News Story - WGCL Atlanta",test
13505003_3,578158,1395,0,hate,They will kill there own just as fast as they would kill there enemy .,test
13511105_3,577743,1345,0,noHate,"http://www.wafb.com/Global/story.asp ? S = 11397795 Robinson had allegedly tried to sell the 225-pound piece of artillery , but Hurlee grew suspicious and called the Sheriff 's Office .",train
13511105_6,577743,1345,0,noHate,She became a suspect when two people contacted the Department of Revenue claiming an agency employee requested credit card information when they called to make payments on their accounts .,train
13586328_1,589256,1393,0,noHate,"Now, young man !",test
13586441_3,579371,1393,0,noHate,But on a humourous note it could also mean `` burnt earth '' ( svidd jord ) .,train
13589734_1,586668,1393,1,hate,Interesting article about what to do with these evil persons who keep telling the truth and who don ´ t want to surrender ( in Danish ),test
13590722_1,585802,1393,0,noHate,I would like to know how are the nationalists parties going on in the five countries of this beautiful part of Europe called Scandinavia ?,train
13600356_1,572449,1393,0,noHate,I would like to knock a lot of people 's heads together but I only have two hands !!!,train
13628187_1,586541,1393,0,hate,"Indeed, I have n't seen or heard machines raping or robbing people in the streets of Stockholm yet , non-european immigrants however ...",train
13640369_2,591136,1391,0,hate,So even if it was shown n a bad light I would hope it would bring lots more new members as the time has come to show the non white races that we can only take so much before we raise up,train
13642423_1,591172,1391,0,noHate,Heard about this a while back .,train
13642423_2,591172,1391,0,noHate,Was hoping it would be to commemorate the plantation as a dark part of our history but it appears to be celebrating it .,train
13842545_1,591099,1391,0,hate,"Im surprised C18 wasnt mentioned , they always are when the OB smash the EVIL neo = nazis Yellow press at its best",train
13843158_2,590810,1391,0,hate,No white person should ever be compared to a black and other useless races .,train
13843349_4,592441,1391,0,noHate,THe thing i was asking if it is alright if i remain here afterwards ?,train
13845233_3,592517,1391,0,noHate,Hopefully someone will moderate this thread .,train
13845598_2,574905,1391,0,noHate,Not only did he not sell a car he ended up in court and 500euro lighter in the pocket from his latest meeting with a Negro .,train
13847110_1,591119,1391,2,hate,Is that overweight fat useless bitch blind ?,train
13847110_2,591119,1391,0,hate,What good are these scammers to the country who Broke EU law to come here ?,train
13850749_1,579630,1391,0,hate,Israel arrests him i bet Lentin and co are very happy.All students looking in see what scum the Jews are.Details here www.normanfinkelstein.com,test
13855084_2,592697,1391,0,noHate,Will they ever learn ??? 16,train
13855938_1,584989,1391,0,noHate,I agree .,train
13855938_4,584989,1391,0,noHate,"If teachers have to focus extra attention on foreigners because they cannot speak English properly , it will be the indigenous Irish students who will suffer .",train
13859066_1,572190,1391,0,hate,You got that right in one go.Lets hope he gets well soon and on his way home If you do n't have these apes in your great Country then count your blessings,test
13859132_1,589430,1391,0,hate,Typical i suppose in the eyes of the law he is just another tourist beaten on sydneys streets oh yeah and we all know if it was a poor black fella bashed it would be on the news for weeks on end and mr whitey would be branded a big bad evil racist,train
13860590_1,591112,1391,0,noHate,"i have no problem eating foreign food , what i have a problem is is handing over my money to foreigners. there is no reason you should hate any foods just beacuse some other race found out a nice way to prepare it .",train
13862051_1,592775,1391,0,hate,"I registered to make comment but there appear to have a critical error , o dear .",train
13862051_2,592775,1391,0,hate,"They sound so naive , when will they learn that these people do not want to intergrate just accumulate .",train
13864738_3,592987,1391,0,noHate,35109,train
13867528_2,584939,1391,0,noHate,www.natall.com,train
13941117_2,594185,1388,0,hate,I feel like I should pull out my passport when I want into walmart with all the * * * * ing pakis and * * * * in there,train
14014174_1,576515,1388,0,hate,Looks like some Jews good broken into their car and garage I just had to laugh when saw this .,train
14014174_2,576515,1388,0,noHate,Police investigating hate crime at Toronto home | CTV Toronto News,train
14014176_1,572099,1388,0,hate,"It would be far from the first time jews come up with a fake hate crimes and besides all they do in general , so they 're guilty until proven innocent .",train
14014389_1,577963,1388,0,noHate,"nice to see another maritimer , the south shore is a beautiful place , i ride down that way a lot on my harley , i live in the annapolis valley .",test
14016643_2,588751,1388,0,hate,ANTI WHITE WATCH,train
14018972_3,574578,1388,0,hate,"Go to any major retail mall , the Kitchener farmers market , etc , and its absolutely teeming with non whites ( asians , blacks , hispanics , muslims of all colours , and God knows what else ) and race mixers , and yes I hate to say this but from what I saw the other day many more white women doing the race mixing than white men .",train
14018972_4,574578,1388,0,hate,I am reminded of a quote I heard from a fellow white nationalist said that you do not clean up a pile of * * * * while being in the middle of it .,train
14021722_1,575492,1388,0,noHate,That's not even close to what he was doing .,train
14022819_2,572367,1388,0,noHate,We stopped and looked at each other like `` WTF ??!,train
14023217_2,572485,1387,0,noHate,The gift that keeps giving .,train
14026071_1,578591,1387,1,hate,"They are no better than their daughters , they should have disowned them instead of parading a kid around town that looks nothing like them .",train
14029067_1,596044,1387,0,hate,"sounds just like leicester mate ... still what about our porr comrades that live in brighton , when there look out there window , there see the sight of 50 thousand queers there all strtting there * * * * on the street",train
14030058_1,596174,1387,0,noHate,i used to post on here a few years back as kruger but for some reason i cant register with that name so here goes with the new one 88 to all i know and to those i will meet,test
14031438_2,575456,1387,0,hate,I wonder how they 'll paint them up plus the 1million or more illegals who are working in the service industry living in their bosses ' cupboards .,train
14035783_1,580960,1387,0,noHate,Welcome to SF Britain great white brit I must say the influx of new members so far this month is very good news .,train
14036673_1,596564,1387,0,noHate,im with you here I see it day in day out like everyone else its easy to sit back and watch but together we are strong and its good to be with like minded people,train
14037278_1,578715,1387,0,hate,"Liberals change the facts to fit their deluded narrative , intelligent people change the narrative to fit the facts .",train
14038029_2,577318,1387,0,noHate,I hope you all stick around on SF and become involved/stay involved with nationalist politics .,train
14038801_1,572617,1387,0,noHate,I was trying to find out if the Egyptians were white or not and my search brought me to a thread on this site .,test
14039474_2,573493,1387,0,noHate,You 're bang on .,train
14039728_3,596701,1387,0,noHate,Will someone kindly tell me how to enter my signature ?,train
14039975_1,576641,1387,0,hate,"Was walking through tooting broadway in SW London a couple of weeks ago .... was the only white dude around and all I could see was nigs and pakis walking down the street spitting , made me feel ill !",train
14058859_1,580495,1383,0,noHate,It's their birth rate that people always forget .,train
14065598_1,572494,1383,0,noHate,"Please, feel welcome to learn more about the history of the Macedonian Patriotic Organization , its traditional Bulgarian character and the activities this organization provided for the community and its goals and purposes of today .",train
14067327_2,572185,1383,0,noHate,Lets keep it that way and not destroy it Check out this ice cave in Dobšiná Its frigging cold in there,test
14068744_1,574735,1383,0,hate,"If I was Ukrainian , I 'd sign a pact with devil himself to get rid of jewdo-islam Putinistan AKA Russian Federation ....",test
14072079_1,581367,1383,0,hate,"So it 's not enough Professor Ratajczak 's life was destroyed when he was fired , some filthy desert rat from Israel still had to go kill him ?",train
14072114_1,578889,1383,0,noHate,Woman get shot by a unseen shooter probably hide in the building in an attempt to dissuad protester to take this building .,train
14072114_2,578889,1383,0,noHate,Other shooting at protester Shooting to people in Kiev / ???????? ?? ???????????? ? ?????,train
14072114_3,578889,1383,0,noHate,- YouTube,train
14073987_1,574907,1383,0,hate,One day when true people come to power in italy they will have to go back where they came from ! Italy to Italians !!,train
14074356_1,581901,1383,1,hate,"That's vile , but I ca n't say it 's a big shock , their culture seems to glorify that sort of behaviour ...",train
14082532_1,583329,1381,0,noHate,saysay.jpg say say with a candle 2.jpg This is my nearly 3 year old cat called Say-Say .,test
14082789_3,578957,1381,0,noHate,"It 's usually the `` gangstas '' that use this pose .. and some scene kids , but even scene kids listen to ( c ) rap / hip hop , so ..",train
14089145_1,598330,1381,0,noHate,The ability to run really quietly and lots of chloroform .,test
14089145_3,598330,1381,4,noHate,Works for me .,train
14097593_3,577427,1381,0,noHate,Is that sign like Passop ? danger .,train
14100128_1,599186,1381,0,noHate,hey whats up i 'm new on here and i would like to have someone to talk to so hit me back for whatever,test
14100623_2,599218,1381,0,noHate,Sry I didnt respond sooner but right now im using free aol accounts,train
14100964_1,598849,1381,0,noHate,"hi read your post and my name is james from australia , and would like to well write to such a pleasent person as yourself have a nice day !",test
14102718_1,599494,1381,0,noHate,"lookin for white friends online ! i 'm from mexico , and i would like to meet people interested in nordic black metal and the holocaust so we can send mails to each other. : attack",train
14102843_2,599486,1381,0,noHate,There have been more people coming on this board that live in the central Wisconsin area since I have started coming on here .,test
14103519_2,599592,1381,0,noHate,Wanna talk im or pm me,train
14105259_1,599818,1381,0,noHate,"hey, im from manhattan. its really rough havin beliefs like us and living in a city like new york. if anybody would like to meet or talk to a white nationalist , neo-confederate , klansman , teenager from manhattan , just email me sk8terxxl@aol.com",train
14106792_1,599741,1381,0,noHate,if any one has any info on the austin texas band Straight Laced any info please contact me at skinranger@yahoo.com white power 88,train
14109373_1,600437,1381,1,hate,"I'm looking for a white enchanting girl , That I can have by my side , . through the thick filth that us americans go through and the best of times aswell .",train
14109812_1,600496,1381,0,noHate,Hi my name is Chris I 'm 35 looking for white ladies to go on dates with that are devoted to one man .,train
14111563_2,600102,1381,0,noHate,Tereasa,train
14112377_2,599942,1381,0,hate,I guess they would not want to offend an ape .,train
14112377_3,599942,1381,0,noHate,Bunch of phonies .,train
14264127_2,575754,1380,0,noHate,See UnityND.com .,train
14265917_1,572043,1380,1,hate,Hell I 'd rather clean a dozen tiolets a day then have to walk into a bathroom and see some mongrel standing there with a mop giving me a glassy-eyed stare .,train
14299060_1,605779,1380,0,hate,"Sadly, I think the government would step in if we tried to stop the lesser races from moving into our land .",test
14411178_1,575787,1375,0,hate,Actually Monkeys and Apes are more noble creatures and rarely act violent it really is unfare to the Monkeys and Apes to be compared with subhuman Negroids who are by contrast very murderous .,test
14411270_3,579088,1375,0,hate,Hopefully they will leave YT alone and just deal with the Nigerians when they start chimping out in the streets .,test
14665878_2,572057,1371,0,hate,Why not just kick out all those Africans ?,test
14669086_3,572460,1371,0,hate,Then we can all live in a global utopia with the Jew running the show - cant wait Nothing short of a brain transplant is going to raise a Negroes IQ .,test
14672042_2,575713,1371,6,hate,"In all likelyhood , it 's jews painting the road of skank for her to follow .",test
14672822_1,614497,1371,0,noHate,We knew that these structures were built by sub-saharan blacks in the same way we knew that the civilization Greek and Romanian built by white Europeans .,test
30420969_2,574600,1388,0,noHate,Thanks for coming,test
30461434_1,737524,1359,0,noHate,I live in a suburban area with an old spring fed lake that always has water in it .,test
30471847_1,735180,1388,0,hate,"And theres a good chance these children will end up race mixing back into the white gene pool , mongrelizing our race .",test
30481053_2,735180,1388,0,hate,If Canada was small the nonwhites would be everywhere but so many whites live rurally or in small towns so they do n't see the racial disaster unfolding on Canada .,test
30608370_1,572794,1359,0,hate,some times Whites are forced to live around a lot of blacks .,test
30651277_1,610231,1362,0,hate,"Hi Im tv free do n't have kids yet reading mending , sewing , menting board games radio study extra curricula actives Good on you for planning a FREE jewv existence",test
30677075_2,575083,1347,0,hate,"They laugh at whites who obey the law , bother to get married , women who are chaste .",test
30698757_2,576284,1354,0,noHate,They have properly learnt their Zionist lesson ...,test
30722472_1,572895,1354,0,noHate,great posts. see how the media has been lying to us for decades about what actually happened and what it was actually all about .,test
31721294_1,749235,1363,1,noHate,you gotta stand up for yourself you cant just sit back and take their * * * * but on the other hand you cant go out looking for it either but if it comes down to a fight dont back down,test
31944563_2,577338,1345,0,noHate,American Media appears to have a blackout on these developments .,test
12845726_1,575453,1396,0,noHate,Our brothers & sisters in SA must stand their ground because they have earned through the blood and sweat of their ancestors .,train
12845755_1,572226,1396,0,noHate,It is hard to say what is going to happen however one way or the other I think Whites in South Africa should get out of the country and try to make it to a safer location such as Canada or Australia .,train
12845755_2,572226,1396,0,hate,Were Whites to leave in large numbers leaving few Whites behind in South Africa the country would start going down hill and then maybe more Whites would begin to see what losers Negros are and how they cannot even maintain what is given to them .,train
12849072_1,575922,1346,0,hate,"I like to listen to this preacher , but why do black prreachers always have to scream .",train
12852431_1,576278,1346,0,hate,"I feel so sorry for all you people living there , wish you could all move here hopefully you do n't suffer like your neighbours in zimbabwe .",train
12861962_1,573285,1346,0,hate,I Can tell you right now if a black mob is threatening my life and burning my town I 'm going to start shooting .,train
12861962_2,573285,1346,0,noHate,And im sure theres a lot more people that would do the same .,train
12871534_1,577234,1346,2,hate,These idiots are doing this to hasten Armageddon so they can get a free ride to heaven .,train
12876447_2,575695,1397,0,hate,Just shows the absurdity of Obamamania : an athletic white woman attacks one libtard to proclaim the holiness of another libtard who may be worse !,train
12882186_2,577764,1345,0,noHate,"French and Spanish are offered , but there is only one french teacher , as opposed to our 4 or more Spanish teachers , so the number of students able to take French is VERY limited .",train
12883092_1,577821,1345,0,hate,"Yeah, if msnbc would air videos like this they 'd get much higher ratings than the same ole negro grumblings .",train
12883092_2,577821,1345,0,hate,"http://youtube.com/watch ? v = gdYJjU-Nx6E The maker of this video may be Jewish , not sure , he has a big kosher-lookin nose .",train
12903858_2,578197,1345,1,hate,Just as soon as they repay for the generations of welfare their majestic peoples have consumed .,train
12959694_1,578336,1345,5,hate,"Yes, he has a red Firebird so the wigger 's parents thought he had promise just like all those fictional characters on t.v.",train
13061423_5,573125,1345,0,hate,It is n't enough that we support mesico now we have to support africa .,train
13126465_2,577311,1345,1,hate,"We know they cant swim , but they might not remember that in their lust for ' dat money ' .",train
13164908_2,572144,1345,0,hate,Also I agree it 's not fair to monkeys to compare them to black people .,train
13164908_3,572144,1345,0,noHate,What did those poor monkeys ever do to you ?,test
13196238_1,578915,1345,0,noHate,Thanks for posting .,train
13273318_1,573473,1345,0,hate,I've heard the name before but I too have no idea who she is .. one of the benefits of turning off the Talmudivision and watching very few modern movies,train
13288491_1,580733,1345,0,hate,Yes the negroes have been busy the last few weeks but we have to expect it because nothing is being done to them when a crime is committed,train
13290167_1,580749,1345,0,hate,A public execution for these animals would go a LONG way to point to justice being done ; it would never bring the girl back ; but I guarantee it would send a message ............................,test
13290706_1,579197,1345,4,hate,God please bless with wisdom the judge and jury against this group of thugs that they all might be hanged .,test
13385970_1,572128,1345,0,hate,"http://news.bbc.co.uk/2/hi/africa/6217719.stm There you have it folks , Nigeria is acting like one big ghetto queen squeezing out more baby negroes for a bigger handout from the government .",train
13390411_2,577495,1345,0,noHate,It almost reads like something out of a science fiction novel .,test
13438903_1,573092,1347,0,noHate,I just took that test .,train
13438903_2,573092,1347,0,noHate,Only scored a 120 .,test
13446777_1,575344,1347,1,hate,They're coming out of the woodwork to oppose white unity and White History Month .,train
13458115_1,572266,1347,0,hate,I looked at the discussion and it is obvious that we are outnumbered by non-whites and race traitors and follow the other followers types .,train
13464620_1,575695,1346,0,noHate,"Another reason it might say so in the Census is because whites like me refused to fill out the census , to deliberately help skew it towards whinorities .",train
13467138_1,579167,1345,0,hate,"They should make all know about this book his friends as that they know like are the things , we need that all the whites know like they are the things and the Jewish threat and negroid on our race .",train
13467167_1,575539,1346,0,noHate,I utterly want to vomit after watching this disgusting pro invasion of White countries ad .,train
13468181_1,572206,1345,0,noHate,"if you have enough money for high speed internet to download it you can probably afford the book ! you have your priorities mixed up if you have high speed internet which you 'd need to d/l it but cant feed your kids , lol .",train
13472706_1,583528,1346,0,hate,"To all white patriots , watch ENDGAME ALEX JONES , OR ENDGAME from PRISON PLANET , and learn the agenda from the criminals Jewish bankers .",train
13479043_1,572128,1345,0,hate,"Holly Quick , age 16 , brutally raped and murdered by an apelike negro .",train
13479043_2,572128,1345,0,noHate,She was tortured and mutilated .,test
13479043_6,572128,1345,0,noHate,"May you rot in Hell , `` Tamir . '' http://news.rgj.com/apps/pbcs.dll/ar ... 34/1004/NEWS19",train
13479258_2,573455,1345,0,hate,Innocent whites including white children all murdered by heartless groid savages .,train
13479397_1,572059,1346,0,noHate,"Ya know , if they can sell this stuff to White women , what CAN' T they sell them ? They could literally spread dog poop on a bun and charge $ 10 a sandwich ... I ca n't wait to see the commercials and watch some beauty like Sandra Bullock sink her teeth into it !!",train
13481130_3,572154,1346,0,hate,- `` Something about black '' and the old favorite `` Once you go black you never go back '',test
13482315_1,573739,1345,0,noHate,A former accountant for retailer American Apparel Inc. has filed a wrongful termination suit against the company alleging that he was fired after refusing requests from Chief Executive jew Dov Charney to inflate figures on the company 's balance sheet .,train
13484572_1,576885,1346,0,noHate,Making them up a history because they have none ?,train
13484572_3,576885,1346,0,hate,"Anybody with half a brain knows that 's it 's BS and how Negroes have n't done anything for the development of any society , let alone Europe .",train
13486963_2,572316,1395,0,hate,"But you must know that caucasians is not like blacks , they just animals and subhumans .",train
13488032_3,580744,1395,0,noHate,Sounds like a smart idea .,train
13492599_1,577335,1395,1,hate,Well they have got to be more aware then the idiots we have over here absorbing all the bs with there little sponge brains .,train
13507823_2,577743,1345,0,noHate,"The brutality of his crime and his lack of remorse made Jackson the `` model candidate for death in the gas house , '' one columnist wrote after his death sentence was upheld by the state 's highest court .",test
13507823_3,577743,1345,0,noHate,"Jackson 's retrial took jurors back to the events of late summer 1977 , when two widows , Vernita Curtis , 81 and Gladys Ott , 90 , were beaten and strangled to death during burglaries a week apart in a Long Beach apartment building .",train
13507823_6,577743,1345,0,noHate,"http://www.latimes.com/news/local/la-me-death-penalty2-2010apr02,0,5824772.story * * * * * * * * Kevin Bautista , a 21-year-old black , was shot and killed Saturday , March 27 , According to an LAPD news release , Bautista was sitting in the passenger seat of his car about 6 : 15 p.m. `` when a man and woman drove up in a gray sedan and stopped at the southeast corner of 84th Street and Harvard Boulevard . ''",train
13512357_1,577565,1345,0,noHate,"I caught this on youtube , I 'm sure someone has posted this at some point on here but it deserves reiteration .",test
13564132_1,577445,1347,2,noHate,"Our enemy has the sheep already , and they 're doing more to destroy us than many of these `` lions '' of ours are saving .",train
13573022_1,575923,1394,0,noHate,Thank you my friend for posting on our section ...,train
13588719_1,589795,1393,4,hate,"I'm glad to hear about my brothers being ready to fight like that , lets just hope in the future these immigrants with no right will get something good enough so they 'll finally leave",train
13590117_5,573983,1393,0,noHate,"Servents/maids , workers of some type ?",test
13590117_10,573983,1393,0,noHate,-Zoë,train
13592326_2,572266,1393,0,hate,Compared to the stunningly beautiful white Swedish females she is just a barfy mixed breed dog .,train
13592326_3,572266,1393,0,hate,Her tainted feet have no place in Sweden .,train
13594032_8,579371,1393,0,noHate,Neither an attack on his nose ( which I ca n't distinguish from my own BTW ) .,train
13594032_9,579371,1393,0,noHate,Wolf 278,train
